#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;;;;;;;;;x
EVTDESC_SOA_4120;A special legate from [From.GetTitledName] has arrived at my court. The [From.PrimaryTitle.GetRulerTitle] is greatly concerned about the heretics in [FromFrom.GetName] and urges me to handle the situation.;Un messager de [From.GetTitledName] est arrivé à ma Cour.\nLe [From.PrimaryTitle.GetRulerTitle] s'inquiète grandement de la présence d'hérétiques à [FromFrom.GetName] et insiste pour que je remédie à ce problème.;Ein Sondergesandter aus [From.GetTitledName] ist an meinem Hof eingetroffen. Der [From.PrimaryTitle.GetRulerTitle] ist äußerst besorgt über die Ketzer in [FromFrom.GetName] und fordert mich zur Klärung der Lage auf..;;Un legado especial de [From.GetTitledName] ha llegado a la corte. El [From.PrimaryTitle.GetRulerTitle] está enormemente preocupado por los herejes en [FromFrom.GetName] y me insta a hacerme cargo de la situación.;;;;;;;;;x
EVTOPTA_SOA_4120;It shall be done within 10 years!;Ce sera fait d'ici dix ans !;Es soll binnen 10 Jahren erledigt werden!;;¡Lo haré en el transcurso de los 10 próximos años!;;;;;;;;;x
EVTDESC_SOA_4122;The heretics in [From.GetName] have been eradicated as my legate instructed [From.Holder.TopLiege.GetTitledName].;Les hérétiques en [From.GetName] ont pu être éradiqués grâce à [From.Holder.TopLiege.GetTitledName] dont j'ai sollicité l'aide.;Die Ketzer in [From.GetName] wurden gemäß den Anweisungen meines Legaten von [From.Holder.TopLiege.GetTitledName] ausgemerzt.;;Los herejes de [From.GetName] han sido erradicados tal como mi legado indicó a [From.Holder.TopLiege.GetTitledName].;;;;;;;;;x
EVTOPTA_SOA_4122;Send 100¤ to show my gratitude;Envoyons 100¤ pour lui témoigner notre gratitude;Schickt 100¤ als Zeichen meines Danks;;Enviar 100¤ para mostrar mi gratitud;;;;;;;;;x
EVTOPTB_SOA_4122;Proclaim [From.Holder.TopLiege.GetTitledFirstName]'s piety to the world;Faisons l'éloge de la piété du [From.Holder.TopLiege.GetTitledFirstName];Berichtet der Welt von [From.Holder.TopLiege.GetTitledFirstName]s Frömmigkeit;;Proclamar la piedad de [From.Holder.TopLiege.GetTitledFirstName] ante el mundo;;;;;;;;;x
EVTOPTC_SOA_4122;Lift the excommunication on [From.Holder.TopLiege.GetTitledFirstName];Demandons la levée de l'excommunication de [From.Holder.TopLiege.GetTitledFirstName];Hebt die Exkommunikation von [From.Holder.TopLiege.GetTitledFirstName] auf;;Levantar la excomunión a [From.Holder.TopLiege.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP_SOA_4123;[This.GetTitledFirstName] receives my gift;[This.GetTitledFirstName] reçoit mon présent;[This.GetTitledFirstName] erhält mein Geschenk;;[This.GetTitledFirstName] recibe mi regalo;;;;;;;;;x
EVTTOOLTIP_SOA_4124;[This.GetTitledFirstName] gets 200 Piety;[This.GetTitledFirstName] obtient 200 de piété;[This.GetTitledFirstName] erhält 200 Frömmigkeit;;[This.GetTitledFirstName] recibe 200 de Piedad;;;;;;;;;x
EVTTOOLTIP_SOA_4125;The excommunication is lifted from [This.GetTitledFirstName];[This.GetTitledFirstName] n'est plus excommunié;Die Exkommunikation von [This.GetTitledFirstName] ist aufgehoben;;Se levanta la excomunión a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC_SOA_4123;His Holiness the [From.PrimaryTitle.GetRulerTitle] has gifted me with 100¤ in gratitude for my eradication of the heretics in [FromFrom.GetName].;Sa Sainteté le [From.PrimaryTitle.GetRulerTitle] m'a fait don de 100¤ en remerciement de l'éradication des hérétiques de ses terres de [FromFrom.GetName].;Seine Heiligkeit der [From.PrimaryTitle.GetRulerTitle] hat mir zum Dank für meine Ausrottung der Ketzer in [FromFrom.GetName] 100¤ geschenkt.;;Su Santidad el [From.PrimaryTitle.GetRulerTitle] me ha hecho entrega de 100¤ como agradecimiento por haber erradicado a los herejes de [FromFrom.GetName].;;;;;;;;;x
EVTOPTA_SOA_4123;Praise [Root.Religion.GetRandomGodName];Loué soit [Root.Religion.GetRandomGodName];Preist [Root.Religion.GetRandomGodName];;¡Alabado sea [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTDESC_SOA_4124;[From.GetPossPronounCap] the [From.PrimaryTitle.GetRulerTitle] has extolled my virtues to the world in gratitude for my eradication of the heretics in [FromFrom.GetName].;[From.PrimaryTitle.GetRulerTitle] a fait l'éloge de mes vertus en remerciement de l'éradication des hérétiques en [FromFrom.GetName].;[From.GetPossPronounCap] der [From.PrimaryTitle.GetRulerTitle] hat aus Dankbarkeit für meine Ausrottung der Ketzer in [FromFrom.GetName] der Welt meine Tugend gepriesen..;;[From.GetPossPronounCap] el [From.PrimaryTitle.GetRulerTitle] ha ensalzado mis virtudes ante el mundo como agradecimiento por haber erradicado a los herejes de [FromFrom.GetName].;;;;;;;;;x
EVTDESC_SOA_4125;[From.GetPossPronounCap] the [From.PrimaryTitle.GetRulerTitle] has lifted my excommunication in gratitude for my eradication of the heretics in [FromFrom.GetName].;[From.PrimaryTitle.GetRulerTitle] a fait levé mon excommunication en remerciement de l'éradication des hérétiques en [FromFrom.GetName].;[From.GetPossPronounCap] der [From.PrimaryTitle.GetRulerTitle] hat als Dank für meine Ausrottung der Ketzer in [FromFrom.GetName] meine Exkommunikation aufgehoben.;;[From.GetPossPronounCap] el [From.PrimaryTitle.GetRulerTitle] me ha levantado la excomunión como gratitud por haber erradicado a los herejes de [FromFrom.GetName].;;;;;;;;;x
EVTDESC_SOA_4130;[From.GetTitledFirstName] has dispatched a group of prominent theologians to initiate peaceful dialogue with the heretics in [Root.GetName]!;[From.GetTitledFirstName] a envoyé un groupe de théologiens érudits initier une discussion pacifique avec les hérétiques de [Root.GetName] !;[From.GetTitledFirstName] hat zur Initiierung eines friedlichen Dialogs mit den Ketzern eine Gruppe prominenter Theologen nach [Root.GetName] geschickt!;;[From.GetTitledFirstName] ha enviado un grupo de destacados teólogos para iniciar un diálogo pacífico con los herejes en [Root.GetName]!;;;;;;;;;x
EVTOPTA_SOA_4130;The [From.PrimaryTitle.GetRulerTitle] is wise;[From.GetLeLaCap] [From.PrimaryTitle.GetRulerTitle] est sage;Der [From.PrimaryTitle.GetRulerTitle] ist weise;;El [From.PrimaryTitle.GetRulerTitle] es sabio;;;;;;;;;x
#EVTDESC_SOA_4131;The theologians dispatched to [Root.GetName] by the [FromFrom.PrimaryTitle.GetRulerTitle] are returning to [FromFrom.Capital.GetName] with their tails between their legs.;;Die von [FromFrom.PrimaryTitle.GetRulerTitle] nach [Root.GetName] geschickten Theologen kehren mit eingezogenem Schwanz nach [FromFrom.Capital.GetName] zurück.;;Los teólogos que el [FromFrom.PrimaryTitle.GetRulerTitle] envió a [Root.GetName] regresan a [FromFrom.Capital.GetName] con el rabo entre las piernas.;;;;;;;;;x
EVTOPTA_SOA_4131;I thought they were supposed to be good;Et moi qui les pensais efficaces...;Ich hatte gedacht, sie seien gut;;Creía que se suponía que eran buenos;;;;;;;;;x
EVTDESC_SOA_4132;The theologians we dispatched to [From.GetName] have failed - the heretics were literate and well prepared.;Les théologiens que nous avons envoyé à [From.GetName] ont échoué. Les hérétiques étaient étrangement bien instruits et préparés.;Die nach [From.GetName] geschickten Theologen sind gescheitert - die Ketzer waren sehr belesen und gut vorbereitet.;;Los teólogos que enviamos a [From.GetName] han fracasado, los herejes sabían leer y estaban bien preparados.;;;;;;;;;x
EVTOPTA_SOA_4132;Apostates! Renegades!;Apostats ! Renégats ! ;Abtrünnige! Renegaten!;;¡Apóstatas! ¡Renegados!;;;;;;;;;x
#EVTDESC_SOA_4133;The theologians dispatched to [Root.GetName] by the [FromFrom.PrimaryTitle.GetRulerTitle] are returning to [FromFrom.Capital.GetName] in triumph. The heretics have renounced their false beliefs!;;Die vom [FromFrom.PrimaryTitle.GetRulerTitle] nach [Root.GetName] geschickten Theologen kehren im Triumphzug nach [FromFrom.Capital.GetName] zurück. Die Ketzer haben ihrem falschen Glauben abgeschworen!;;Los teólogos que el [FromFrom.PrimaryTitle.GetRulerTitle] envió a [Root.GetName] regresan a [FromFrom.Capital.GetName] triunfales. ¡Los herejes han renunciado a sus falsas creencias!;;;;;;;;;x
EVTOPTA_SOA_4133;Good!;Qu'ils soient loués !;Gut!;;¡Bien!;;;;;;;;;x
EVTDESC_SOA_4134;The theologians we sent to [From.GetName] have returned in triumph after convincing the heretics to return to the fold.;Les théologiens que nous avons envoyés à [From.GetName] sont retournés triomphants après avoir convaincu les brebis égarées de rejoindre le troupeau.;Die von uns nach [From.GetName] geschickten Theologen sind im Triumph zurückgekehrt, nachdem sie die Ketzer zur Rückkehr zum wahren Glauben bewegen konnten.;;Los teólogos que enviamos a [From.GetName] han regresado triunfales tras convencer a los herejes de que volvieran al redil.;;;;;;;;;x
EVTOPTA_SOA_4134;Praise [Root.Religion.GetRandomGodName]!;Gloire à [Root.Religion.GetRandomGodName] !;Preist [Root.Religion.GetRandomGodName]!;;¡Alabado sea [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTTITLE_SOA_4200;The [From.Religion.GetName] Faith Triumphant;La foi [From.Religion.GetName] triomphe;[From.Religion.GetName]e Glaube triumphiert;;La fe [From.Religion.GetName] se alza triunfante;;;;;;;;;x
EVTDESC_SOA_4200;The adherents of the [FromFrom.GetName] faith have steadily dwindled to the point where [From.GetName] believers are in the majority. This new state of affairs has reduced the [FromFrom.GetName] faith to a de facto heresy! All former [FromFrom.GetName] Holy Orders are now [From.GetName].;Les adeptes de la religion [FromFrom.GetName] ont lentement décliné en nombre, tant et si bien que ce sont ceux de la religion [From.GetName] qui sont désormais majoritaires. Ce nouveau contexte fait de la religion [FromFrom.GetName] une hérésie de fait !\nTous les anciens ordres saints de la religion [FromFrom.GetName] se sont donc convertis.;Die Anhänger des [FromFrom.GetName]en Glaubens sind immer weniger geworden, so dass jetzt die [From.GetName]e Bevölkerung die Mehrheit stellt. Durch diese neue Lage ist der [FromFrom.GetName]e Glaube faktisch zur Ketzerei geworden! Alle früheren [FromFrom.GetName]en Heiligen Orden sind nun [FromGetName].;;Los seguidores de la fe [FromFrom.GetName] han disminuido de manera constante hasta el punto de que los creyentes del [From.GetName] son mayoría. ¡Esta nueva situación ha reducido la fe  [FromFrom.GetName] a una herejía de facto! Todas las antiguas Órdenes Santas de la fe [FromFrom.GetName] son ahora de la fe[From.GetName].;;;;;;;;;x
EVTOPTA_SOA_4200;[From.Religion.GetRandomGodNameCap] is good!;[From.Religion.GetRandomGodNameCap] leur a montré la voie !;[From.Religion.GetRandomGodNameCap] ist gut!;;¡[From.Religion.GetRandomGodNameCap] es bueno!;;;;;;;;;x
EVTOPTB_SOA_4200;[FromFrom.Religion.GetRandomGodNameCap] save us!;Que [FromFrom.Religion.GetRandomGodName] nous garde !;[FromFrom.Religion.GetRandomGodNameCap] rette uns!;;[FromFrom.Religion.GetRandomGodNameCap], ¡sálvanos!;;;;;;;;;x
EVTOPTC_SOA_4200;The bickering of fools does not concern me;Ces querelles imbéciles ne me concernent pas;Dieses Narrengezänk geht mich nichts an!;;La disputa de los necios no me concierne;;;;;;;;;x
active_inquisition;Ongoing Inquisition;Inquisition en cours;Die Inquisition dauert an;;Inquisición en curso;;;;;;;;;x
theological_dialogue;Theological Dialogue;Débat théologique;Theologischer Dialog;;Diálogo teológico;;;;;;;;;x
failed_inquisition;Failed Inquisition;Inquisition échouée;Inquisition gescheitert;;Inquisición fallida;;;;;;;;;x
successful_inquisition;Successful Inquisition;Inquisition réussie;Inquisition erfolgreich;;Inquisición triunfal;;;;;;;;;x
failed_heretic_dialogue;Lost Theological Debate;Débat théologique perdu;In der theologischen Debatte unterlegen;;Debate teológico perdido;;;;;;;;;x
successful_heretic_dialogue;Won Theological Debate;Débat théologique remporté;In der theologischen Debatte siegreich;;Debate teológico ganado;;;;;;;;;x
opinion_refused_request_holy_order;Forbidden to Join Holy Order;M'a interdit de rejoindre un ordre saint;Verbot, dem Heiligen Orden beizutreten;;Prohibido unirse a la Orden Santa;;;;;;;;;x
BANISH_ALL_OF_RELIGION_EFFECT;Banish all §Y$RELIGION$§! characters from Realm\n;Bannir toute personne de religion §Y$RELIGION$§! du pays.\n;Alle §Y$RELIGION$en§! Charaktere aus dem Reich verbannen\n;;Desterrar a todos los personajes de §Y$RELIGION$§! del reino\n;;;;;;;;;x
DOES_NOT_HAVE_HERESIES;Religion does NOT have heresies;Cette religion n'a pas d'hérésies;Religion hat KEINE Ketzereien;;La religión NO tiene herejías;;;;;;;;;x
HAS_HERESIES;Religion has heresies;Cette religion a des hérésies;Religion hat Ketzereien;;La religión tiene herejías;;;;;;;;;x
THE_EPISTLES_OF_WISDOM;The Epistles of Wisdom;les Épîtres de la Sagesse;Die Episteln der Weisheit;;Las Epístolas de la Sabiduría;;;;;;;;;x
THE_BOOK_OF_ILLUMINATION;The Book of Illumination;le Livre de l'Illumination;Das Buch der Erleuchtung;;El Libro de la Iluminación;;;;;;;;;x
GOD_THE_PEACOCK_ANGEL;The Peacock Angel;l'Ange-Paon;den Pfauen-Engel;;El Ángel Pavo Real;;;;;;;;;x
GOD_TAWUSE_MELEK;Tawuse Melek;Malek Taous;Tawuse Melek;;Tawûsê Melek;;;;;;;;;x
GOD_SHAYTAN;Shaytan;Shaytan;Shaytan;;Shaytan;;;;;;;;;x
temple_barony_druze;Khalwat;Khalwat;Barc Khalkwat ;;Khalwat;;;;;;;;;x
temple_barony_of_druze;Khalwat of;Khalwat de;Barc Khalwat von;;Khalwat de;;;;;;;;;x
temple_barony_yazidi;Temple;Temple;Barc Tempel;;Templo;;;;;;;;;x
temple_barony_of_yazidi;Temple of;Temple de;Barc Tempel von;;Templo de;;;;;;;;;x
d_fraticelli;The Fraticelli Papacy;Papauté fraticelle;Das Fraticelli-Pontifikat;;El Papado Fraticelli;;;;;;;;;x
d_fraticelli_adj;Fraticelli Papal;fraticelle;Fraticelli Papst!;;del Papado Fraticelli;;;;;;;;;x
d_iconoclast;The Iconoclast Patriarchate;Patriarcat iconoclaste;Das Bilderstürmer-Patriarchat;;El Patriarcado Iconoclasta;;;;;;;;;x
d_iconoclast_adj;Iconoclast Patriarchal;iconoclaste patriarcale;Bilderstürmer-Patriarchat;;del Patriarcado Iconoclasta;;;;;;;;;x
d_yazidi;The Yazidi Sheikhdom;Cheikat yézidi;Das Jazidi-Scheichtum;;El Yazidismo;;;;;;;;;x
d_yazidi_adj;Yazidi;yézidie;Jazidi;;del Yazidismo;;;;;;;;;x
d_ibadi;The Ibadi Caliphate;Califat ibadite;Das Ibadi-Kalifat;;El Califato ibadí;;;;;;;;;x
d_ibadi_adj;Ibadi Caliphal;ibadite;Ibadi-Kalifat;;del Califato ibadí;;;;;;;;;x
d_hurufi;The Hurufi Skeikhdom;Cheikat hurufite;Das Hurufi-Scheichtum;;Hurufismo;;;;;;;;;x
d_hurufi_adj;Hurufi;hurufite;Hurufisch;;del Hurufismo;;;;;;;;;x
SHEIKH;Sheikh;Cheik;Scheich;;Jeque;;;;;;;;;x
SHEIKHA;Sheikha;Cheika;Scheicha;;Jequesa;;;;;;;;;x
VASSAL_RETRACTION_SETUP;A Vassal has been retracted;Un vassal s'est retiré;Ein Vasall wurde zurückgezogen;;Un vasallo se ha retractado;;;;;;;;;x
papacy_instituted;Papacy Instituted;Papauté instituée;Pontifikat etabliert;;Papado instituido;;;;;;;;;x
patriarchy_instituted;Patriarchate Instituted;Patriarcat institué;Patriarchat etabliert;;Patriarcado instituido;;;;;;;;;x
create_fraticelli_papacy;Create the Fraticelli Papacy;Instaurer la papauté fraticelle;Fraticelli-Pontifikat erschaffen;;Crear el Papado Fraticelli ;;;;;;;;;x
create_fraticelli_papacy_desc;If I am pious enough and control Rome, I can create a Fraticelli Pope to serve as the head of the faith in opposition to the vile Catholic Pope.;Si je fais preuve d'assez de piété et que je contrôle Rome, je pourrais nommer un pape fraticelle qui sera le chef d'une foi vertueuse, par opposition au pape catholique corrompu.;Wenn ich fromm genug bin und Rom beherrsche, kann ich einen Fraticelli-Papst ernennen, der als Oberhaupt des Glaubens in Opposition zum abscheulichen katholischen Papst dient.;;Si soy lo suficientemente piadoso y controlo Roma, puedo nombrar un Papa Fraticelli como cabeza de la fe frente al vil Papa católico.;;;;;;;;;x
create_iconoclast_patriarchy;Create the Iconoclast Patriarchate;Créer le patriarcat iconoclaste;Schafft das Bilderstürmer-Patriarchat;;Crear el Patriarcado Iconoclasta;;;;;;;;;x
create_iconoclast_patriarchy_desc;If I am pious enough and control Constantinople, I can create an Iconoclast Ecumenical Patriarch to serve as the head of the faith in opposition to the deluded icon worshipping Patriarch.;Si je fais preuve d'assez de piété et que je contrôle Rome, je pourrais nommer un patriarche œcuménique iconoclaste qui sera le chef d'une foi vertueuse, par opposition au patriarche actuel, perdu dans l'idôlatrie des icônes.;Wenn ich fromm genug bin und Konstantinopel beherrsche, kann ich einen Bilderstürmer zum Ökumenischen Patriarchen ernennen, der als Oberhaupt des Glaubens in Opposition zum irregeführten ikonenanbetenden Patriarchen dient.;;Si soy lo suficientemente piadoso y controlo Constantinopla, puedo nombrar un Patriarca Ecuménico Iconoclasta como cabeza de la fe frente al iluso Patriarca venerador de iconos.;;;;;;;;;x
welcome_jews;Welcome the Jews;Accueillir les juifs;Heißen Sie die Juden willkommen;;Recibir a los judíos;;;;;;;;;x
welcome_jews_desc;Jews will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;Les juifs seront accueillis à bras ouverts dans le pays et bénéficieront des mêmes droits et des mêmes libertés que vos autres citoyens.;Die Juden werden wieder mit offenen Armen in Ihrem Reich empfangen und genießen dieselben Rechte und Freiheiten wie Ihre übrigen Bürger.;;Los judíos serán readmitidos en el reino con los brazos abiertos, con los mismos derechos y libertades que los demás ciudadanos.;;;;;;;;;x
