#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
haughty;Haughty;Enfant au caractère hautain;Überheblich;;altanero/a;;;;;;;;;x
EVTDESCC_ZE_14400;I have finished my education in the ways of intrigue. I find that I have some talent for it.;J'ai terminé ma formation en intrigues. Je trouve que j'ai un certain talent pour ça.;Ich habe meine Lehrzeit im Bereich der Intrige abgeschlossen. Ich glaube, ich habe Talent.;;He terminado mis estudios en los asuntos de intriga. Me parece que tengo un poco de talento.;;;;;;;;;x
EVTDESCD_ZE_14400;I have finished my education in the ways of intrigue. I feel that I have truly found my calling.;J'ai terminé ma formation en intrigues. J'ai véritablement l'impression d'avoir trouvé ma vocation.;Ich habe meine Lehrzeit im Bereich der Intrige abgeschlossen. Dort liegt meine Berufung.;;He terminado mis estudios en los asuntos de intriga. Siento que he encontrado realmente mi vocación.;;;;;;;;;x
EVTOPTA_ZE_14400;Intrigue must be conducted with honor.;Les intrigues doivent être menées avec honneur.;Intrigen müssen mit Ehre durchgeführt werden.;;La intriga debe ser conducida con honor.;;;;;;;;;x
EVTOPTB_ZE_14400;Never interrupt your enemy when [Root.GetSheHe] is making a mistake.;N'interrompez jamais l'ennemi lorsqu'il est en train de commettre une erreur;Man darf einen Feind an keinem seiner Fehler hindern.;;Nunca interrumpas tu enemigo cuando [Root.GetSheHe] está cometiendo un error.;;;;;;;;;x
EVTOPTC_ZE_14400;To subdue the enemy without fighting is supreme.;Soumettre sans combattre est la victoire ultime.;Den Feind zu besiegen, ohne dass es zum Kampf kommt, ist das höchste Ziel.;;Someter al enemigo sin luchar es supremo.;;;;;;;;;x
EVTOPTD_ZE_14400;Events which can not be prevented must be directed.;Les événements qui ne peuvent pas être empêchés doivent être contrôlés.;Was man nicht verhindern kann, muss man wenigstens steuern.;;Los eventos que no pueden ser prevenidos, deben ser dirigidos.;;;;;;;;;x
EVTDESCA_ZE_14410;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of intrigue. It turned out less well than expected.;[From.GetFirstName] a terminé sa formation en intrigues. Ça s'est moins bien passé que prévu.;Die Lehrzeit von Klein [From.GetFirstName] im Bereich der Intrige ist abgeschlossen. Die Ergebnisse sind nicht so gut wie erhofft.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios en los asuntos de intriga. Resultó menos bien de lo esperado.;;;;;;;;;x
EVTDESCB_ZE_14410;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of intrigue. It seems [From.GetSheHe] has learned all the basic skills required.;[From.GetFirstName] a terminé sa formation en intrigues. On dirait qu'[From.GetIlElle] a appris toutes les techniques de base requises.;Die Lehrzeit von Klein [From.GetFirstName] im Bereich der Intrige ist abgeschlossen. Es scheint, [From.GetSheHe] hat die grundlegenden Kenntnisse erworben.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios en los asuntos de intriga. Al parecer [From.GetSheHe] ha aprendido todas las habilidades básicas requeridas.;;;;;;;;;x
EVTDESCC_ZE_14410;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of intrigue. It is evident that [From.GetSheHe] has excelled in [From.GetHerHis] studies.;[From.GetFirstName] a terminé sa formation en intrigues. Il est indéniable qu'[From.GetIlElle] y a excellé.;Die Lehrzeit von Klein [From.GetFirstName] im Bereich der Intrige ist abgeschlossen, und das mit ausgezeichneten Resultaten.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios en los asuntos de intriga.Es evidente que ha destacado en [From.GetHerHis] estudios.;;;;;;;;;x
EVTDESCD_ZE_14410;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of intrigue. I notice with pride that [From.GetSheHe] has attained nothing less than a masterful level of knowledge.;[From.GetFirstName] a terminé sa formation en intrigues. Je remarque avec fierté qu'[From.GetIlElle] a atteint un remarquable niveau de connaissance.;Die Lehrzeit von Klein [From.GetFirstName] im Bereich der Intrige ist abgeschlossen. Voller Stolz stelle ich fest, dass [From.GetSheHe] ein wahrhaft meisterhaftes Niveau erreicht hat.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios en los asuntos de intriga. Veo con orgullo que [From.GetSheHe] ha alcanzado nada menos que un nivel magistral de conocimiento.;;;;;;;;;x
EVTDESCA_ZE_14500;I have finished my education in the ways of faith and learning. I found the lessons rather tedious.;J'ai terminé ma formation en foi et érudition. J'ai trouvé les leçons vraiment pénibles.;Ich habe meine religiöse Lehrzeit abgeschlossen. Es hatte durchaus seine Längen.;;He terminado mis estudios en los caminos de la fe y conocimiento. Encontré las lecciones algo tediosas.;;;;;;;;;x
EVTDESCB_ZE_14500;I have finished my education in the ways of faith and learning. It is a fascinating subject.;J'ai terminé ma formation en foi et érudition. C'est vraiment un domaine fascinant.;Ich habe meine religiöse Lehrzeit abgeschlossen. Was für ein faszinierendes Gebiet.;;He terminado mis estudios en los caminos de la fe y conocimiento. Es un tema fascinante.;;;;;;;;;x
EVTDESCC_ZE_14500;I have finished my education in the ways of faith and learning. I find that I have some talent for it.;J'ai terminé ma formation en foi et érudition. Je trouve que j'ai un certain talent pour ça.;Ich habe meine religiöse Lehrzeit abgeschlossen. Ich glaube, ich habe Talent.;;He terminado mis estudios en los caminos de la fe y conocimiento. Me parece que tengo un poco de talento.;;;;;;;;;x
EVTDESCD_ZE_14500;I have finished my education in the ways of faith and learning. I feel that I have truly found my calling.;J'ai terminé ma formation en foi et érudition. J'ai véritablement l'impression d'avoir trouvé ma vocation.;Ich habe meine religiöse Lehrzeit abgeschlossen. Dort liegt meine Berufung.;;He terminado mis estudios en los caminos de la fe y conocimiento. Siento que he encontrado realmente mi vocación.;;;;;;;;;x
EVTOPTA_ZE_14500;Learning is dull but important.;L'érudition est ennuyeuse, mais tellement importante.;Gelehrsamkeit ist langweilig, aber wichtig.;;Aprender es aburrido pero importante.;;;;;;;;;x
EVTOPTB_ZE_14500;The world is a book.;Le monde est un livre.;Die Welt ist ein Buch.;;El mundo es un libro.;;;;;;;;;x
EVTOPTC_ZE_14500;Learning never exhausts the mind.;L'érudition est un bienfait pour l'esprit.;Vom Lernen wird das Denken niemals erschöpft sein.;;Aprender nunca agota la mente.;;;;;;;;;x
EVTOPTD_ZE_14500;A room without books is like a body without a soul.;Une pièce sans livres est comme un corps sans âme.;Ein Haus ohne Bücher ist wie ein Körper ohne Seele.;;Una habitación sin libros es como un cuerpo sin alma.;;;;;;;;;x
EVTDESCA_ZE_14510;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of faith and learning. It turned out less well than expected.;[From.GetFirstName] a terminé sa formation en foi et érudition. Ça s'est moins bien passé que prévu.;Die Lehrzeit in Religion und Bildung von Klein [From.GetFirstName] ist abgeschlossen. Die Ergebnisse sind nicht so gut wie erhofft.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis]  estudios en los caminos de la fe y conocimiento.  Resultó menos bien de lo esperado.;;;;;;;;;x
EVTDESCB_ZE_14510;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of faith and learning. It seems [From.GetSheHe] has learned all the basic skills required.;[From.GetFirstName] a terminé sa formation en foi et érudition. On dirait qu'[From.GetIlElle] a appris toutes les techniques de base requises.;Die Lehrzeit in Religion und Bildung von Klein [From.GetFirstName] ist abgeschlossen. Es scheint, [From.GetSheHe] hat die grundlegenden Kenntnisse erworben.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis]  estudios en los caminos de la fe y conocimiento. Al parecer [From.GetSheHe] ha aprendido todas las habilidades básicas requeridas.;;;;;;;;;x
EVTDESCC_ZE_14510;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of faith and learning. It is evident that [From.GetSheHe] has excelled in [From.GetHerHis] studies.;[From.GetFirstName] a terminé sa formation en foi et érudition. Il est indéniable qu'[From.GetIlElle] y a excellé.;Die Lehrzeit in Religion und Bildung von Klein [From.GetFirstName] ist abgeschlossen, und das mit ausgezeichneten Resultaten.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis]  estudios en los caminos de la fe y conocimiento.  Es evidente que ha destacado en [From.GetHerHis] estudios.;;;;;;;;;x
EVTDESCD_ZE_14510;Young [From.GetFirstName] has finished [From.GetHerHis] education in the ways of faith and learning. I notice with pride that [From.GetSheHe] has attained nothing less than a masterful level of knowledge.;[From.GetFirstName] a terminé sa formation en foi et érudition. Je remarque avec fierté qu'[From.GetIlElle] a atteint un remarquable niveau de connaissance.;Die Lehrzeit in Religion und Bildung von Klein [From.GetFirstName] ist abgeschlossen. Voller Stolz stelle ich fest, dass [From.GetSheHe] ein wahrhaft meisterhaftes Niveau erreicht hat.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis]  estudios en los caminos de la fe y conocimiento. Veo con orgullo que [From.GetSheHe] ha alcanzado nada menos que un nivel magistral de conocimiento.;;;;;;;;;x
mysterious_charm;Mysterious Charm;Charme mystérieux;Geheimnisvolle Anziehungskraft;;Encanto misterioso;;;;;;;;;x
mysterious_charm_desc;This character doesn't talk much, but there is something interesting about them...;Ce personnage ne parle pas beaucoup, mais il dégage quelque chose de très intéressant...;Dieser Charakter redet nicht viel, aber etwas Interessantes geht von ihm aus ...;;Este personaje habla poco, pero tiene algo interesante...;;;;;;;;;x
EVTDESCA_ZE_12010;I have seen [affectionate_events_char_1.GetFirstName] looking at my new wooden toy animals.;J'ai aperçu [affectionate_events_char_1.GetFirstName] qui regardait mes nouveaux jouets, les animaux en bois.;Ich habe gesehen, wie [affectionate_events_char_1.GetFirstName] meine neuen Holzspielsachen anschaut.;;He visto [affectionate_events_char_1.GetFirstName] mirando mis nuevos animales de juguete de madera.;;;;;;;;;x
EVTDESCB_ZE_12010;My nannies are away and as I roam around the grounds I come upon [affectionate_events_char_1.GetTitledFirstName]. [affectionate_events_char_1.GetSheHeCap] looks up and seems interested in conversation.;Mes nourrices sont absentes, et lors d'une promenade au terrain d'entraînement, je croise [affectionate_events_char_1.GetTitledFirstName]. [affectionate_events_char_1.GetIlElleCap] lève les yeux et semble vouloir converser avec moi.;Die Kindermädchen sind weg, und als ich umhertolle, treffe ich auf [affectionate_events_char_1.GetTitledFirstName]. [affectionate_events_char_1.GetSheHeCap] schaut auf und scheint mit mir sprechen zu wollen.;;Mis niñeras están lejos y cuando andaba sin rumbo me encuentro [affectionate_events_char_1.GetTitledFirstName]. [affectionate_events_char_1.GetSheHeCap] levanta la cabeza y parece estar interesarle la conversación.;;;;;;;;;x
EVTDESCC_ZE_12010;As I am out playing by myself and taking a break to eat some bread I brought from the kitchens, I suddenly notice a young peasant child staring at me. [Root.GetSheHeCap] looks hungry.;Lors d'une pause pour manger du pain apporté des cuisines alors que je jouais tout seul à l'extérieur, j'ai soudain remarqué un jeune enfant de paysan me fixant du regard. [Root.GetIlElleCap] semble avoir vraiment faim.;Als ich draußen spiele und kurz etwas Brot, das ich aus der Küche mitgebracht habe, essen möchte, fällt mir plötzlich ein kleines Bauernkind auf. [Root.GetSheHeCap] sieht hungrig aus.;;Mientras jugaba solo/a y descanso/a un rato para comer un poco de pan, que me he traído de la cocina, de repente noto a un/a niño/a pequeño/a campesino/a me mira fijamente. [Root.GetSheHeCap] parece hambriento. ;;;;;;;;;x
EVTOPTA_ZE_12010;I could let [affectionate_events_char_1.GetHerHim] play with them.;Je pourrais lui prêter pour qu'[affectionate_events_char_1.GetIlElle] joue avec.;Ich könnte [child_affectionate_version_1.GetHerHim] mit meinen Sachen spielen lassen.;;Podría dejar[affectionate_events_char_1.GetHerHim] jugar con ellos.;;;;;;;;;x
EVTOPTB_ZE_12010;Yes, I have nicer toys than [affectionate_events_char_1.GetHerHim].;Oui, j'ai de plus beaux jouets que [affectionate_events_char_1.GetLuiElle].;Ja, ich habe viel besseres Spielzeug als [child_affectionate_version_1.GetSheHe].;;Sí, mis juguetes son más bonitos que los de [affectionate_events_char_1.GetHerHim].;;;;;;;;;x
EVTOPTC_ZE_12010;I'll talk to [affectionate_events_char_1.GetHerHim]!;Je vais parler avec [affectionate_events_char_1.GetLuiElle] !;Ich werde mit [affectionate_events_char_1.GetPossPronoun] sprechen!;;¡Yo hablaré con [affectionate_events_char_1.GetHerHim]!;;;;;;;;;x
EVTOPTD_ZE_12010;I'll stick my tongue out at [affectionate_events_char_1.GetHerHim] and run away!;Je vais tirer la langue en sa direction et m'enfuir !;Ich strecke [affectionate_events_char_1.GetPossPronoun] die Zunge heraus und laufe weg!;;¡[affectionate_events_char_1.GetHerHim] sacaré la lengua y escaparé!;;;;;;;;;x
EVTOPTE_ZE_12010;I'll share my bread with [Root.GetHerHim]!;Je vais partager mon pain avec [Root.GetLuiElle] !;Ich teile mein Brot mit [Root.Getihmihr]!;;¡Compartiré mi pan con [Root.GetHerHim]!;;;;;;;;;x
EVTOPTF_ZE_12010;I'll leave before [Root.GetSheHe] tries to steal from me!;Je vais partir avant qu'[Root.GetIlElle] n'essaie de me voler !;Ich gehe weg, bevor [Root.GetSheHe] noch versucht, mich zu bestehlen!;;¡Me iré antes de que [Root.GetSheHe] me lo intente robar!;;;;;;;;;x
EVTOPTE_ZE_12010_TOOLTIP1;You do a good deed.;Vous faites une bonne action.;Ihr tut eine gute Tat.;;Haces una buena acción.;;;;;;;;;x
EVTOPTE_ZE_12010_TOOLTIP2;You do a good deed, but someone sees you...;Vous faites une bonne action, mais quelqu'un vous voit...;Ihr tut eine gute Tat, aber jemand sieht Euch dabei ...;;Haces una buena acción, pero alguien te ve...;;;;;;;;;x
EVTDESCA_ZE_12012;[From.GetFirstName] has much nicer toys than me, and [From.GetSheHe] asked me if I want to play with them.;[From.GetFirstName] a de bien plus beaux jouets que moi, et [From.GetIlElle] m'a demandé si je voulais jouer avec.;[From.GetFirstName] hat schönere Spielsachen als ich und [From.GetSheHe] fragt mich, ob ich Lust habe, mitzuspielen.;;[From.GetFirstName] tiene juguetes más bonitos que yo, y [From.GetSheHe] me preguntó si quiero jugar con ellos.;;;;;;;;;x
EVTDESCB_ZE_12012;[From.GetFirstName] has really nice toys but [From.GetSheHe] won't share them with me.;[From.GetFirstName] a des jouets magnifiques, mais ne veut pas les partager avec moi.;[From.GetFirstName] hat schönere Spielsachen, die [From.GetSheHe] aber nicht mit mir teilen möchte.;; [From.GetFirstName] tiene juguetes muy bonitos pero [From.GetSheHe] no los compartirá conmigo.;;;;;;;;;x
EVTDESCC_ZE_12012;Young [From.GetTitledFirstName] just walked up to me today, striking up conversation. We ended up having a long talk, about a great many things.;[From.GetTitledFirstName] a entamé la conversation avec moi aujourd'hui. Nous avons fini par avoir une longue discussion sur de nombreux sujets.;Klein [From.GetTitledFirstName] kam zu mir, um mit mir zu plaudern. Wir unterhielten uns lange und gut über alle möglichen Themen.;;El/la joven [From.GetFirstName] se me ha acercado, entablando conversación. Terminamos teniendo una larga charla sobre muchas cosas.;;;;;;;;;x
