#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;;;;;;;;;x
EVTOPTA39230;Acknowledge their demands.;Satisfaire leurs demandes;Erkennt deren Forderungen an. ;;Acceder a sus peticiones.;;;;;;;;;x
EVTOPTB39230;Disperse the rabble.;Disperser la populace;Treibt das Gesindel auseinander.;;Dispersar la muchedumbre.;;;;;;;;;x
EVTDESC39240;There are rumors that one of the rulers of Christendom is employing a heathen in their court. This is not acceptable to the Church, and this earthly lord will surely be damned unless we intervene.;Des rumeurs prétendent que l'un des chefs de la chrétienté recrute un païen dans sa Cour. C'est inacceptable aux yeux de l'Église et ce Seigneur sera damné si nous n'intervenons pas.;Es gibt Gerüchte, dass einer der Herrscher des Christentums einen Heiden an seinem Hofe beschäftigt. Dies ist für die Kirche nicht akzeptabel und dieser weltliche Lord wird verdammt sein, wenn wir nicht eingreifen.;;Hay rumores de que uno de los gobernantes de la cristiandad emplea a un pagano en su corte. Esto no es admisible por la iglesia y este señor terrenal será maldecido a menos que intervengamos.;;;;;;;;;x
EVTOPTA39240;Demand adherence to the Throne of St. Peter!;Demander l'adhésion au trône de Saint-Pierre !;Fordert die Wahrung des Throns von St. Peter!;;¡Solicitar adhesión al Trono de San Pedro!;;;;;;;;;x
EVTOPTB39240;It is not our concern.;Ceci ne nous regarde pas.;Das ist nicht unsere Angelegenheit.;;No es asunto nuestro.;;;;;;;;;x
EVTTOOLTIP392401;will hear the Papal emissary.;écoutera l'émissaire papal.;wird den päpstlichen Gesandten anhören. ;;oirá al emisario papal;;;;;;;;;x
EVTDESC39241;An emissary from [From.GetTitledFirstName] has arrived in our court. According to the emissary, the Holy Father is concerned about our employment of heathens as advisors.  The Pope is asking of me to remove them from position.;Un émissaire de [From.GetTitledFirstName] est arrivé à la Cour. Selon lui, le Saint-Père n'apprécie pas que nous ayons des païens comme conseillers. Le Pape me demande de les démettre de leurs fonctions.;Ein Gesandter von [From.GetTitledFirstName] ist am Hofe angekommen. Laut dem Gesandten ist der Heilige Vater wegen der Beschäftigung von Heiden als Berater besorgt. Der Papst erwartet von mir, dass ich sie von ihrer Position entferne.;;Un emisario de [From.GetTitledFirstName] ha llegado a nuestra corte. Según el emisario, el Santo Padre está preocupado porque empleamos a paganos como asesores. El Papa me solicita que los destituya de sus cargos.;;;;;;;;;x
EVTOPTB39241;Imprison the heathen!;Emprisonnez les païens !;Sperrt den Heiden ein!;;¡Encarcelar al pagano!;;;;;;;;;x
EVTOPTC39241;I rule in my realm!;Je règne sur mon pays !;Ich herrsche in meinem Reich!;;¡Yo gobierno en mi reino!;;;;;;;;;x
EVTDESC39243;An emissary has returned from [From.GetBestName] bearing glorious news. The emissary says that [From.GetTitledFirstName] has agreed to imprison a heathen that was in [From.GetHerHis] court.;Un émissaire provenant de [From.GetBestName] apporte de grandes nouvelles. Il vous informe que [From.GetTitledFirstName] a accepté d'emprisonner un païen de sa Cour.;Ein Gesandter ist von [From.GetBestName] zurückgekehrt - mit glorreichen Nachrichten. Der Gesandte sagt, dass [From.GetTitledFirstName] zugestimmt habe, einen Heiden einzusperren, der sich an [From.GetHerHis]em Hofe befand.;;Ha regresado un emisario de [From.GetBestName] con gloriosas noticias. El emisario dice que [From.GetTitledFirstName] ha aceptado encarcelar a un pagano de su corte.;;;;;;;;;x
EVTOPTA39243;Glory to God!;Gloire à Dieu !;Ehre sei Gott!;;¡Gloria a Dios!;;;;;;;;;x
EVTDESC39244;This is a day that the has caused cries of joy to rise up from the pits of hell. An emissary from  [From.GetBestName] is stating that [From.GetSheHe] refuse to follow our demands.;Quel triste jour dans l'histoire de notre peuple. Un émissaire de [From.GetBestName] a refusé de satisfaire nos demandes.;Dies ist der Tag, an dem er Freudenschreie aus den Tiefen der Hölle erklingen ließ. Ein Gesandter von [From.GetBestName] behauptet, dass [From.GetSheHe] sich weigere, unseren Forderungen nachzukommen.;;El día de hoy ha provocado que se eleven gritos de gozo desde los abismos del infierno. Un emisario de [From.GetBestName] afirma que [From.GetSheHe] rechaza cumplir con nuestras peticiones.;;;;;;;;;x
EVTOPTA39244;My God, why have you forsaken me?;Mon Dieu, pourquoi m'avoir abandonné ?;Mein Gott, warum hast du mich verlassen?;;Dios mío, ¿por qué me has abandonado?;;;;;;;;;x
EVTDESC39260;There are rumors that one of the rulers of Christendom is employing a heathen in their court. This is not acceptable to the Church, and this earthly lord will surely be damned unless we intervene.;Des rumeurs prétendent que l'un des chefs de la Chrétienté recrute un païen dans sa Cour. C'est inacceptable aux yeux de l'Église et ce Seigneur sera damné si nous n'intervenons pas.;Es gibt Gerüchte, dass einer der Herrscher des Christentums einen Heiden an seinem Hofe beschäftigt. Dies ist für die Kirche nicht akzeptabel und dieser weltliche Lord wird verdammt sein, falls wir nicht einschreiten.;;Hay rumores de que uno de los gobernantes de la cristiandad emplea a un pagano en su corte. Esto no es admisible por la iglesia y este señor terrenal será maldecido a menos que intervengamos.;;;;;;;;;x
EVTOPTA39260;Demand adherence to the True Faith!;Demander l'adhésion à la Vraie Foi !;Fordert die Einhaltung des wahren Glaubens!;;¡Solicitar adhesión a la Fe Verdadera!;;;;;;;;;x
EVTOPTB39260;It is not our concern.;Ceci ne nous regarde pas.;Das ist nicht unsere Angelegenheit.;;No es asunto nuestro.;;;;;;;;;x
EVTTOOLTIP39261;will listen to our emissary.;écoutera notre émissaire.;wird unseren Gesandten anhören. ;;escuchará a nuestro emisario.;;;;;;;;;x
EVTDESC39261;An emissary from [From.GetTitledFirstName] has arrived in our court. According to the emissary, [From.GetSheHe] is concerned about our employment of heathens as advisors.  The Patriarch is asking of me to remove them from position.;Un émissaire de [From.GetTitledFirstName] est arrivé dans la Cour. Selon lui, ce n'est pas convenable d'utiliser des païens comme conseillers. Le patriarche me demande de les démettre de leurs fonctions.;Ein Gesandter von [From.GetTitledFirstName] ist an unserem Hof angekommen. Laut dem Gesandten ist [From.GetSheHe] wegen der Beschäftigung von Heiden als Berater besorgt. Der Patriarch erwartet von mir, dass ich sie von ihrer Position entferne.;;Un emisario de [From.GetTitledFirstName] ha llegado a nuestra corte. Según el emisario, [From.GetSheHe] está preocupado porque empleamos paganos como asesores. El Patriarca me solicita que los destituya de sus cargos.;;;;;;;;;x
EVTOPTA39261;Banish the heathen from our realm.;Bannissez les païens de la Cour !;Verbannt den Heiden vom Hof. ;;Desterrar al pagano de nuestra corte.;;;;;;;;;x
EVTOPTB39261;Imprison the heathen!;Emprisonnez les païens !;Sperrt den Heiden ein!;;¡Encarcelar al pagano!;;;;;;;;;x
EVTOPTC39261;I rule in my realm!;Je règne sur mon pays !;Ich herrsche in meinem Reich!;;¡Yo gobierno en mis dominios!;;;;;;;;;x
EVTDESC39262;An emissary has returned from [From.GetBestName] bearing glorious news. The emissary says that [From.GetTitledFirstName] has agreed to banish a heathen that was in [From.GetHerHis] court.;Un émissaire provenant de [From.GetBestName] apporte de grandes nouvelles. Il vous informe que [From.GetTitledFirstName] a accepté de bannir un païen de sa Cour.;Ein Gesandter ist von [From.GetBestName] zurückgekehrt - mit glorreichen Nachrichten. Der Gesandte sagt, dass [From.GetTitledFirstName] zugestimmt habe, einen Heiden zu verbannen, der sich an [From.GetHerHis]em Hofe befand.;;Un emisario ha regresado de [From.GetBestName] con gloriosas noticias. El emisario dice que [From.GetTitledFirstName] ha aceptado desterrar a un pagano de su corte.;;;;;;;;;x
EVTOPTA39262;Glory to God!;Gloire à Dieu !;Ehre sei Gott!;;¡Gloria a Dios!;;;;;;;;;x
EVTDESC39263;An emissary has returned from [From.GetBestName] bearing glorious news. The emissary says that [From.GetTitledFirstName] has agreed to imprison a heathen that was in [From.GetHerHis] court.;Un émissaire provenant de [From.GetBestName] apporte de grandes nouvelles. Il vous informe que [From.GetTitledFirstName] a accepté d'emprisonner un païen de sa Cour.;Ein Gesandter ist von [From.GetBestName] zurückgekehrt - mit glorreichen Nachrichten. Der Gesandte erzählt, dass [From.GetTitledFirstName] zugestimmt habe, einen Heiden einzusperren, der sich an [From.GetHerHis]em Hofe befand.;;Un emisario ha regresado de [From.GetBestName] con gloriosas noticias. El emisario dice que [From.GetTitledFirstName] ha aceptado encarcelar a un pagano de su corte.;;;;;;;;;x
EVTOPTA39263;Glory to God!;Gloire à Dieu !;Ehre sei Gott!;;¡Gloria a Dios!;;;;;;;;;x
EVTDESC39264;This is a day that the has caused cries of joy to rise up from the pits of hell. An emissary from  [From.GetBestName] is stating that [From.GetSheHe] refuse to follow our demands.;Quel triste jour dans l'histoire de notre peuple. Un émissaire de [From.GetBestName] a refusé de satisfaire nos demandes.;Dies ist der Tag, an dem er Freudenschreie aus den Tiefen der Hölle erklingen lies. Ein Gesandter von [From.GetBestName] behauptet, dass [From.GetSheHe] sich weigere, unseren Forderungen nachzukommen.;;El día de hoy ha provocado que se eleven gritos de gozo desde los abismos del infierno. Un emisario de [From.GetBestName] afirma que [From.GetSheHe] rechaza cumplir con nuestras peticiones.;;;;;;;;;x
EVTOPTA39264;My God, why have you forsaken me?;Mon Dieu, pourquoi m'as-tu abandonné ?;Mein Gott, warum hast du mich verlassen?;;Dios mío, ¿por qué me has abandonado?;;;;;;;;;x
EVTDESC39270;There is an errant bishop in one of the catholic realms. Rumours speak of him pledging allegiance to his earthly master ahead of God.;Un évêque erre dans l'un des royaumes catholiques. On dit qu'il prête davantage allégeance à son maître qu'à Dieu.;Es gibt einen fehlgeleiteten Bischof in einem der katholischen Reiche. Gerüchte besagen, er würde seine Treue einem weltlichen Meister anstelle seines Gottes anbiedern.;;Hay un obispo errante en uno de los reinos católicos. Se oyen rumores de que ha prometido lealtad a su señor terrenal por encima de Dios.;;;;;;;;;x
EVTOPTA39270;Send an emissary to have him replaced.;Envoyer un émissaire pour le remplacer.;Sendet einen Gesandten aus, um ihn zu ersetzen. ;;Enviar un emisario para sustituirle.;;;;;;;;;x
EVTOPTB39270;Its not my concern;Ceci ne me regarde pas.;Das ist nicht meine Angelegenheit.;;No es asunto mío;;;;;;;;;x
EVTTOOLTIP39271;will listen to our emissary.;écoutera notre émissaire.;wird unseren Gesandten anhören.;;escuchará a nuestro emisario.;;;;;;;;;x
EVTDESC39271;The Holy Father is most concerned about the loyalties of the bishops of our realm. [From.GetBestName] is asking for us to replace one of them with a bishop.;La loyauté des évêques de notre Royaume préoccupe le Saint-Père. [From.GetBestName] nous demande de remplacer l'un d'eux par un autre évêque.;Der Heilige Vater ist sehr besorgt bezüglich der Loyalität der Bischöfe in unserem Reich. [From.GetBestName] ersucht uns darum, einen von ihnen durch einen Bischof zu ersetzen;;El Santo Padre está muy preocupado por la lealtad de los obispos de nuestros dominios. [From.GetBestName] nos solicita que sustituyamos uno de ellos por un obispo;;;;;;;;;x
EVTOPTA39271;Follow the Papal Demands;Satisfaire la requête papale;Leistet den päpstlichen Anordnungen Folge;;Acatar las exigencias pontifícias;;;;;;;;;x
EVTOPTB39271;Ignore the emissary;Ignorer l'émissaire;Ignoriert den Gesandten;;Ignorar al emisario;;;;;;;;;x
EVTDESC39272;An emissary has returned from [From.GetBestName] bearing glorious news. The errant bishop is no longer in a position of authority.;Un émissaire provenant de [From.GetBestName] apporte de grandes nouvelles. Il vous informe que l'évêque errant n'a plus d'autorité.;Ein Gesandter ist von [From.GetBestName] zurückgekehrt - mit glorreichen Nachrichten. Der fehlgeleitete Bischof hat ab nun keine autoritäre Position mehr inne.;;Un emisario ha regresado de [From.GetBestName] con gloriosas noticias. El obispo errante ya no goza de autoridad.;;;;;;;;;x
EVTOPTA39272;Non nobis Domine!;Non nobis Domine!;Non nobis Domine!;;¡Non nobis Domine!;;;;;;;;;x
EVTDESC39273;Our emissary has returned from [From.GetBestName]. The news he bring is dire indeed, as [From.GetBestName] is refusing to follow our demands.;Notre émissaire est revenu de [From.GetBestName]. Les nouvelles qu'ils apportent sont certes désastreuses. [From.GetBestName] refuse de satisfaire nos demandes.;Unser Gesandter ist von [From.GetBestName] zurückgekehrt. Die Neuigkeiten, die er hat, sind verheerend, da [From.GetBestName] sich weigert, unseren Forderungen nachzukommen.;;Nuestro emisario ha vuelto de [From.GetBestName]. Las noticias que trae son muy desafortunadas. [From.GetBestName] se niega a seguir nuestras demandas.;;;;;;;;;x
EVTOPTA39273;Tears in Heaven!;Des larmes dans le Ciel !;Tränen im Himmel!;;¡Lágrimas en el cielo!;;;;;;;;;x
EVTDESC39275;We have loyal bishops in other realms. Perhaps we should return them to their de-jure rulers, so that they can guide their earthly lieges.;Nous possédons des évêques fidèles dans d'autres royaumes. Peut-être faudrait-il les rendre à leurs souverains de jure pour qu'ils puissent guider leurs vassaux.;Wir haben loyale Bischöfe in anderen Reichen. Vielleicht sollten wir sie zu ihren De-jure-Herrschern zurückschicken, auf dass sie ihre weltlichen Lehnsherren leiten können.;;Contamos con obispos leales en otros dominios. Tal vez deberíamos devolverlos a sus gobernantes de facto, de forma que puedan guiar a sus súbditos terrenales.;;;;;;;;;x
EVTOPTA39275;On Earth as in Heaven.;Sur Terre comme au Ciel;Auf der Erde wie auch im Himmel.;;Así en la tierra como en el cielo.;;;;;;;;;x
EVTOPTB39275;Direct control is preferable.;Un contrôle direct est préférable.;Direkte Kontrolle ist wünschenswert. ;;Es preferible el control directo.;;;;;;;;;x
EVTDESC39276;The Holy Father wishes to inform us that we will now also obey an early liege.;Le Saint-Père souhaite nous annoncer que nous obéirons aussi à un jeune Seigneur.;Der Heilige Vater wünscht, uns darüber in Kenntnis zu setzen, dass wir uns nun auch einem früheren Lehnsherren unterwerfen werden müssen.;;El Santo Padre desea informarnos de que ahora también deberemos obedecer a un señor terrenal.;;;;;;;;;x
EVTOPTA39276;Ok;Ok;Ok;;De acuerdo;;;;;;;;;x
EVTDESC39277;The Holy Father has granted you the [From.PrimaryTitle.GetFullName]. We will serve you faithfully as a vassal, and guide your rule in a Christian way.;Le Saint-Père vous a accordé [From.GetLeLaLesPrimaryTitleFullName][From.PrimaryTitle.GetFullName]. Nous serons vos fidèles vassaux et nous guiderons votre règne dans le chemin de la chrétienté.;Der Heilige Vater hat uns die [From.PrimaryTitle.GetFullName] erteilt! Wir werden Euch als Vasall treu ergeben dienen und Eure Regentschaft auf christliche Art und Weise vertreten.;;El Santo Padre os ha concedido [From.PrimaryTitle.GetFullName]. Os serviremos religiosamente como vasallos y guiaremos vuestro mandato de forma cristiana.;;;;;;;;;x
EVTOPTA39277;Non nobis...;Non nobis...;Non nobis ...;;Non nobis...;;;;;;;;;x
pti;Mare incognitum;Mare incognitum;Mare incognitum ;;Mare incognitum;;;;;;;;;x
PTI;Mare incognitum;Mare incognitum;Mare incognitum ;;Mare incognitum;;;;;;;;;x
d_mamluks;Mamluks;Compagnie mamelouk;Mamluken;;Mamelucos;;;;;;;;;x
d_mamluks_adj;Mamluk;mamelouk;Mamlukisch;;Mameluca;;;;;;;;;x
IMPRISON_INTERACTION_1;Using this option is viewed as tyrannical, and will lower all of your subjects' opinion of you by §R$OPINION$§!.;Cette option est considérée comme tyrannique et engendrera une baisse de l'estime que vous portent tous vos sujets de §R$OPINION$§!.;Das Verwenden dieser Option gilt als tyrannisch und wird Euer Ansehen bei allen Vasallen um Euch herum um §R$OPINION$§! sinken lassen;;El uso de esta opción es visto como tiránico y disminuirá la opinión de todos tus súbditos en §R$OPINION$§!;;;;;;;;;x
EXECUTE_IMPRISONED_INTERACTION_1;Using this option is viewed as tyrannical, and will lower all of your vassals' opinion of you by §R$OPINION$§!.;Cette option est considérée comme tyrannique et engendrera une baisse de l'estime que vous portent tous vos vassaux de §R$OPINION$§!.;Das Verwenden dieser Option gilt als tyrannisch und wird Euer Ansehen bei allen Vasallen um Euch herum um §R$OPINION$§! sinken lassen;;El uso de esta opción es visto como tiránico y disminuirá la opinión de todos tus vasallos en §R$OPINION$§!;;;;;;;;;x
