#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IS_CLOSE_RELATIVE;Is a close relative;Est un proche parent;Ist ein naher Verwandter;;Es un pariente cercano;;;;;;;;;x
HOLYSITE_LOCATION_COUNTY;§Y$SITENAME$§! contains a Holy Site;§Y$SITENAME$§! contient un lieu saint;§Y$SITENAME$§! verfügt über eine Heilige Stätte;;§Y$SITENAME$§! contiene un lugar sagrado;;;;;;;;;x
NOT_REALM_TITLE_STARTS;No Realm Title;Aucun titre du Royaume;Kein Reichstitel;;Sin título del reino;;;;;;;;;x
ANY_TRADE_ROUTE_PROVINCE_STARTS;Any Trade Route County;Toute route commerciale de comté;Beliebige Grafschaft mit Handelsroute;;Cualquier condado de ruta comercial;;;;;;;;;x
NOT_ANY_TRADE_ROUTE_PROVINCE_STARTS;No Trade Route County;Pas de route commerciale de comté;Grafschaft ohne Handelsroute;;Ningún condado de ruta comercial;;;;;;;;;x
HINT_NOMAD_VIEW_TITLE;The Clan View;Vue du clan;Die Klanansicht;;La visión del clan;;;;;;;;;x
AIREASON_NO_WAR_AGAINST_SPOUSE;Will not join wars against spouse (§Y[GetTitledName]§!)!;Ne se joindra pas aux guerres menées contre le conjoint (§Y[GetTitledName]§!) !;Wird nicht in einen Krieg gegen den Ehegatten eintreten (§Y[GetTitledName]§!)!;;No se afiliará a guerras contra el cónyuge (§Y[GetTitledName]§!)!;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_1;Nomadic Tribes are always dominated by a number of major Clans. Keeping the clan chiefs in line - and balancing their number and power - should be a priority for any Khan. Have too few Clans, and one is likely to emerge by force if necessary. Have too many Clans, and they will be unhappy about lack of grazing land.;Les tribus nomades sont toujours dominées par un nombre de clans majeurs. Discipliner les chefs de clan et faire en sorte de maintenir un équilibre en nombre et en puissance devraient être les priorités de tout khan digne de ce nom. Si vous ne possédez pas assez de clans, l'un d'entre eux est susceptible de s'imposer par la force si nécessaire. Au contraire, si vous en avez trop, les clans seront mécontents du manque de pâturages.;Nomadenstämme werden immer von mehreren großen Klans beherrscht. Die Stammeshäuptlinge im Zaum und ihre Anzahl und Machtfülle in der Balance zu halten, muss für jeden Khan an erster Stelle stehen. Wenn es zu wenige Klans gibt, kann gewaltsam ein neuer entstehen, wenn dies nötig ist. Doch wenn es zu viele Klans gibt, kann es schnell Unzufriedenheit über den Mangel an Weideland geben.;;Las tribus nómadas siempre están dominadas por una serie de clanes principales. Mantener los jefes del clan a raya y equilibrar su número y potencia, debe ser una prioridad para cualquier kan. Muy pocos clanes, y es probable que surja uno a la fuerza si es necesario. Muchos clanes, y se sentirán descontentos por la falta de tierras de pastoreo.;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_2;Each Clan has an opinion of every other Clan, called Clan Sentiments. The Clan chiefs must respect these sentiments, which is reflected in their normal Opinions of the other chiefs. Keep a careful eye on the Clan Sentiments to prevent internal strife before it happens.;Chaque clan a une opinion sur les autres clans, appelé « sentiments de clan ». Les chefs de clan doivent respecter ces sentiments, lesquels se reflètent dans leurs opinions normales des autres chefs. Gardez un œil sur les sentiments de clan pour éviter des conflits internes.;Jeder Klan hat eine Meinung über die anderen Klans, Klanmeinung genannt. Die Klanführer müssen diese Meinungen respektieren, was sich in den Meinungen gegenüber anderen Klanführern widerspiegelt. Behaltet die Klanmeinungen im Auge, um internen Konflikten vorzubeugen.;;Cada clan tiene una opinión de cada clan, llamado sentimientos del clan. Los jefes de clan deben respetar estos sentimientos, que se reflejan en sus opiniones normales de los otros jefes. Hay que vigilar con cuidado los sentimientos del clan para evitar conflictos internos antes de que sucedan.;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_3;Clans are always semi-autonomous and must be called to war even against a rebellion by another Clan. Worse, each Clan (even the ruling one) can only be allied to one other Clan, by swearing a Blood Oath. It is also common for Clans to be feuding, which allows them to war with each other for land. Positive or negative treatment of one Clan will also affect the Sentiments of any feuding or Blood Brother clan, as appropriate...;Les clans sont toujours semi-autonomes, et doivent être appelés à faire la guerre pour mater la rébellion d'un autre clan. Pire encore, chaque clan (même celui qui domine) ne peut être allié qu'à un seul autre clan, et ce, en formant un pacte du sang. Les querelles entre divers clans sont également courantes, ce qui leur permet de se faire la guerre. Tout traitement positif ou négatif d'un clan aura aussi un effet différent sur les sentiments de tout autre clan impliqué dans une querelle, ou d'un clan lié par un pacte du sang...;Klans sind immer halbautonom und müssen zu den Waffen gerufen werden, selbst im Falle einer Rebellion eines anderen Klans. Erschwerend kommt hinzu, dass jeder Klan (selbst der aktuell herrschende) nur mit einem anderen Klan verbündet sein kann und zwar durch einen Blutschwur. Es ist an der Tagesordnung, dass Klans gegeneinander eine Fehde um Land ausfechten. Durch die positive oder negative Behandlung eines Klans wird gleichzeitig die Meinung aller verbündeten oder verfeindeten Klans beeinflusst.;;Los clanes siempre son semiautónomos y deben ser llamados a la guerra aun en contra la rebelión de otro clan. Peor aún, cada clan (incluso el que gobierna) sólo puede estar aliado a otro Clan, realizando un juramento de sangre. También es común que los clanes se peleen, lo que les permite guerrear entre ellos por la tierra. El tratamiento positivo o negativo de un clan también afecta a los sentimientos de cualquier clan, enemistado o hermano de sangre, según corresponda...;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_4;The key to managing the Clans is to use the special actions available to you - 'Split Clan', 'Settle Feud', etc.;Pour correctement gérer les clans, vous devez utiliser les actions spéciales qui sont mises à votre disposition – « Diviser le clan », « Régler une querelle », etc.;Der Schlüssel, die Klans zu kontrollieren, liegt in den Spezialaktionen, die Euch zur Verfügung stehen, wie "Klan teilen", "Fehde beenden" usw.;;La clave para gestionar los clanes es utilizar las medidas especiales disponibles que hay disponibles, como "partir clan", "resolver enemistad", etc.;;;;;;;;;x
EVTTOOLTIP62920;León and Asturias are now one kingdom;León et les Asturies ne forment désormais qu'un seul royaume;León und Asturien sind nun ein Königreich;;León y Asturias son ahora un reino;;;;;;;;;x
EVTNAME62920;León and Asturias are One;León et les Asturies sont désormais unis;León und Asturien sind eins;;León y Asturias son uno;;;;;;;;;x
EVTDESC62920;The Kingdoms of León and Asturias are to stay united forever, so there will be only one crown and one king ruling them forever.;Les royaumes de León et des Asturies sont désormais unis à jamais, et seront gouvernés par un seul et même roi.;Die Königreiche von León und Asturien sollen auf ewig geeint bleiben. Vereint unter der Herrschaft einer einzigen Krone und auf alle Zeiten regiert von einem einzigen König.;;Los reinos de León y Asturias deben quedar unidos para siempre, así sólo habrá una corona y un rey gobernándolos para siempre.;;;;;;;;;x
#EVTDESC62921;[From.GetTitledName] has decided to unite the Kingdoms of León and Asturias as a single entity - León.;;[From.GetTitledName] hat entschieden, die Königreiche von León und Asturien zu einem einzigen Reich zusammenzufassen: León.;;[From.GetTitledName] ha decidido unir los reinos de León y Asturias en una única entidad, León.;;;;;;;;;x
EVTTOOLTIP62922;I'm crowned King of Castille;On me couronne roi de Castille;Ich wurde zum König von Kastilien gekrönt;;Soy coronado rey de Castilla;;;;;;;;;x
EVTNAME62922;The [Root.PrimaryTitle.GetTier] of Castille;Le [Root.PrimaryTitle.GetTier] de Castille;Das [Root.PrimaryTitle.GetTier] von Kastilien;;El [Root.PrimaryTitle.GetTier] de Castilla;;;;;;;;;x
EVTDESC62922;After centuries of subjugation, Castille has grown in power and autonomy. The time has come to be recognized as an equal by the other rulers in our region!;Après des siècles d'assujettissement, la Castille a gagné en pouvoir et en autonomie. Il est temps pour nous d'être reconnus en tant qu'égaux des autres souverains de notre région !;Nach Jahrhunderten der Unterdrückung hat Kastilien an Macht und Eigenständigkeit gewonnen. Nun schlägt die Stunde unserer Gleichstellung mit den anderen Herrschern unserer Region!;;Después de siglos de la subyugación, Castilla ha crecido en poder y autonomía. ¡Es la hora de ser reconocido como igual por los otros gobernantes de nuestra región!;;;;;;;;;x
EVTOPTA62922;The crown fits me perfectly!;La couronne me va comme un gant !;Die Krone passt mir ausgezeichnet!;;¡La corona me sienta perfectamente!;;;;;;;;;x
#EVTDESC62923;[From.GetTitledName] has been created King of Castille due to the prestige of [From.GetPossPronoun] independent rule over [From.GetPossPronoun] ancestral lands.;;[From.GetTitledName] wurde aufgrund des großen Prestiges [From.GetPossPronoun]er unabhängigen Herrschaft über das Land [From.GetPossPronoun]er Ahnen zum König von Kastilien gekrönt.;;[From.GetTitledName] ha sido creado rey de Castilla por el prestigio de [From.GetPossPronoun] gobierno independiente sobre [From.GetPossPronoun] tierras ancestrales.;;;;;;;;;x
EVTOPTA62923;One more kingdom?;Un royaume de plus ?;Noch ein Königreich?;;¿Un reino más?;;;;;;;;;x
EVTTOOLTIP62924;I'm crowned King of Portugal;On me couronne roi du Portugal;Ich wurde zum König von Portugal gekrönt;;Soy coronado rey de Portugal;;;;;;;;;x
EVTNAME62924;The [Root.PrimaryTitle.GetTier] of Portugal;Le [Root.PrimaryTitle.GetTier] du Portugal;Das [Root.PrimaryTitle.GetTier] von Portugal ;;El [Root.PrimaryTitle.GetTier] de Portugal;;;;;;;;;x
EVTDESC62924;After centuries of subjugation, Portugal has grown in power and autonomy. The time has come to be recognized as an equal by the other rulers in our region!;Après des siècles d'assujettissement, le Portugal a gagné en pouvoir et en autonomie. Il est temps pour nous d'être reconnus en tant qu'égaux des autres souverains de notre région !;Nach Jahrhunderten der Unterdrückung hat Portugal an Macht und Eigenständigkeit gewonnen. Nun schlägt die Stunde unserer Gleichstellung mit den anderen Herrschern unserer Region!;;Después de siglos de subyugación, Portugal ha crecido en poder y autonomía. ¡Es la hora de ser reconocido como igual por los otros gobernantes de nuestra región!;;;;;;;;;x
#EVTDESC62925;[From.GetTitledName] has been created King of Portugal due to the prestige of [From.GetPossPronoun] independent rule over [From.GetPossPronoun] ancestral lands.;;[From.GetTitledName] wurde aufgrund des großen Prestiges [From.GetPossPronoun]er unabhängigen Herrschaft über das Land [From.GetPossPronoun]er Ahnen zum König von Portugal gekrönt.;;[From.GetTitledName] ha sido creado rey de Portugal por el prestigio de [From.GetPossPronoun] gobierno independiente sobre [From.GetPossPronoun] tierras ancestrales.;;;;;;;;;x
EVTTOOLTIP62926;I'm crowned King of Aragon;On me couronne roi d'Aragon;Ich wurde zum König von Aragon gekrönt;;Soy coronado rey de Aragón;;;;;;;;;x
EVTNAME62926;The [Root.PrimaryTitle.GetTier] of Aragon;Le [Root.PrimaryTitle.GetTier] d'Aragon;Das [Root.PrimaryTitle.GetTier] von Aragon;;El [Root.PrimaryTitle.GetTier] de Aragón;;;;;;;;;x
EVTDESC62926;The little County of Aragon, created by the Franks long ago, has become such a prestigious title that many almost considered it to have the prestige of a [From.PrimaryTitle.GetTier]. Now let it be so!;Le petit comté d'Aragon, créé par les Francs il y a longtemps de cela, est devenu un titre si prestigieux qu'il a presque été considéré comme un [From.PrimaryTitle.GetTier]... et désormais, l'époque du « presque » est révolue !;Die kleine Grafschaft Aragon, vor langer Zeit von den Franken gegründet, ist mittlerweile ein derart prestigeträchtiger Titel, dass man es beinahe für ein [From.PrimaryTitle.GetTier] halten könnte. Und nun ist es tatsächlich eins!;;El pequeño condado de Aragón, creado por los francos hace mucho tiempo, se ha convertido en un título tan prestigioso que casi se le consideraba un reino... ¡ahora se acabó el "casi"!;;;;;;;;;x
#EVTDESC62927;[From.GetTitledName] has been created King of Aragon due to the prestige of [From.GetPossPronoun] independent rule over [From.GetPossPronoun] ancestral lands.;;[From.GetTitledName] wurde aufgrund des großen Prestiges [From.GetPossPronoun]er unabhängigen Herrschaft über das Land [From.GetPossPronoun]er Ahnen zum König von Aragon gekrönt.;;[From.GetTitledName] ha sido creado rey de Aragón por el prestigio de [From.GetPossPronoun] gobierno independiente sobre [From.GetPossPronoun] tierras ancestrales.;;;;;;;;;x
EVTDESC_HL_2000;A powerful minor Clan has risen up in [Root.GetName], led by their charismatic chieftain. They demand a place among the major clans!;Un puissant clan mineur vient de se soulever à [Root.GetName], dirigé par leur chef charismatique. Ils exigent une place au sein des clans majeurs !;Einer der kleineren Klans hat in [Root.GetName] eine Revolte begonnen. Er ist relativ mächtig und wird von einem charismatischen Häuptling angeführt. Man verlangt einen Platz an der Seite der etablierten, mächtigen Klans.;;Un poderoso clan menor ha levantado en [Root.GetName], liderado por su jefe carismático.¡Exigen un lugar entre los clanes principales!;;;;;;;;;x
EVTOPTA_HL_2000;We shall see who proves the stronger!;Nous verrons bien qui est le plus fort !;Wir werden sehen, wer sich als stärker erweist!;;¡Veremos quién es el más fuerte!;;;;;;;;;x
EVTDESC_HL_2001;A powerful minor Clan has risen up in [From.GetName], led by their charismatic chieftain. They demand a place among the major clans!;Un puissant clan mineur vient de se soulever à [From.GetName], dirigé par leur chef charismatique. Ils exigent une place au sein des clans majeurs !;Einer der kleineren Klans hat in [From.GetName] eine Revolte begonnen. Er ist relativ mächtig und wird von einem charismatischen Häuptling angeführt. Man verlangt einen Platz an der Seite der etablierten, mächtigen Klans.;;Un poderoso clan menor ha levantado en [Root.GetName], liderado por su jefe carismático.¡Exigen un lugar entre los clanes principales!;;;;;;;;;x
EVTDESC_HL_2010;The minor Clan rising has gained more support in [Root.GetName], reinforcing the ongoing revolt!;Le clan mineur qui s'est soulevé à [Root.GetName] gagne de nouveaux soutiens, renforçant la révolte actuelle !;Der Aufstand des kleineren Klans wird in [Root.GetName] unterstützt. Verstärkungen sind eingetroffen!;;El clan en alza ha ganado más apoyo en [Root.GetName], ¡reforzando la rebelión en curso!;;;;;;;;;x
