#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;;;;;;;;;x
EVTTOOLTIP37055;is reminded about [This.GetHerHis] promise about finding a suitable spouse for [Root.GetTitledFirstName];s'est vu rappeler sa promesse de trouver un bon parti pour [Root.Get_le_TitledFirstName].;wird an [This.GetHerHis] Versprechen erinnert, einen geeigneten Ehepartner für [Root.GetTitledFirstName] zu finden;;le recuerdan su promesa de encontrar una esposa adecuada a [Root.GetTitledFirstName].;;;;;;;;;x
EVTDESC37056;An arranged marriage has been denied me, I will find me a wife without help!;On m'a refusé un mariage arrangé, mais je n'ai besoin de l'aide de personne pour me trouver une femme !;Eine arrangierte Ehe wurde mir verweigert - ich werde auch ohne Hilfe eine Frau finden! ;;Me han negado un matrimonio pactado, ¡encontraré una esposa por mí mismo!;;;;;;;;;x
EVTOPTA37056;I'm getting married right now!;Je vais me marier sur-le-champ !;Ich werde jetzt sofort heiraten! ;;¡Me voy a casar ya!;;;;;;;;;x
EVTTOOLTIP37057;[Root.GetTitledFirstName] gets married without [This.GetTitledFirstName]'s consent;[Root.Get_Le_TitledFirstName] se marie sans le consentement [This.Get_du_TitledFirstName].;[Root.GetTitledFirstName] heiratet ohne [This.GetTitledFirstName]s Einwilligung;;[Root.GetTitledFirstName] se casa sin el consentimiento de [This.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIPA100512;shot [Root.GetTitledFirstName] with an arrow!;a tiré une flèche sur [Root.Get_le_TitledFirstName] !;hat [Root.GetTitledFirstName] mit einem Pfeil abgeschossen! ;;!disparó a [Root.GetTitledFirstName] una flecha!;;;;;;;;;x
EVTTOOLTIPB100512;tried to shoot [Root.GetTitledFirstName] with an arrow!;a tenté de tirer une flèche sur [Root.Get_le_TitledFirstName] !;hat versucht, [Root.GetTitledFirstName] mit einem Pfeil abzuschießen!;;¡intentó disparar a [Root.GetTitledFirstName] una flecha!;;;;;;;;;x
EVTTOOLTIP100152;is grateful for [Root.GetTitledFirstName] help;apprécie grandement l'aide [Root.Get_du_TitledFirstName];[From.GetTitledFirstName] ist [Root.GetTitledFirstName] für die Hilfe dankbar ;;está agradecido por la ayuda de [Root.GetTitledFirstName];;;;;;;;;x
EVTOPTC100035;She won't ever touch my doll!;Elle ne touchera jamais à ma poupée !;Sie wird niemals meine Puppe berühren! ;;¡Ella nunca tocará mi muñeca!;;;;;;;;;x
EVTDESC100012;[From.GetFirstName] was surprised and a bit sceptical when I asked [From.GetHerHim] if [From.GetSheHe] wanted to borrow my toy sword, but when I insisted [From.GetFirstName] took it and then started chasing me, pretending I was a beast [From.GetSheHe] must slay!;[From.GetFirstName] s'est montré à la fois surpris et sceptique quand je lui ai demandé s'[From.GetIlElle] voulait m'emprunter mon épée en bois. Devant mon insistance, [From.GetFirstName] a pris l'épée et a commencé à me poursuivre, imaginant que j'étais une bête qu'[From.GetIlElle] devait abattre !;[From.GetFirstName] war überrascht und etwas skeptisch, als ich [From.GetHerHim] fragte, ob [From.GetSheHe] mein Spielzeugschwert leihen wolle, doch als ich darauf bestand, nahm [From.GetFirstName] es und jagte mich damit und tat so, als sei ich ein Monster, dass [From.GetSheHe] töten müsse!;;[From.GetFirstName] se sorprendió y mostró un poco de escepticismo cuando le pregunté si quería prestarme su espada de juguete, pero cuando le insistí, agarró la espada y empezó a perseguirme, fingiendo que yo era una bestia a la que debía dar muerte. ;;;;;;;;;x
EVTOPTA100012;Roaarrr! Are we friends now?;Grrrr ! Est-ce qu'on est amis, maintenant ?;Roaarrr! Sind wir nun Freunde? ;;¡Roaarrr! ¿Amigos?;;;;;;;;;x
EVTOPTD4075;It is an excellent idea!;C'est une excellente idée !;Das ist eine hervorragende Idee!;;¡Es una idea excelente!;;;;;;;;;x
EVTTOOLTIP20143;The assassination attempt fails;La tentative d'assassinat a échoué;Der Mordanschlag ist fehlgeschlagen ;;Falla el intento de asesinato;;;;;;;;;x
EVTTOOLTIP75035;[Root.GetTitledFirstName] is angry at [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] est en colère contre [This.Get_le_TitledFirstName].;[Root.GetTitledFirstName] ist über [This.GetTitledFirstName] verärgert;;[This.GetTitledFirstName] está enfadado con [Root.GetTitledFirstName] ;;;;;;;;;x
EVTTOOLTIP75033;is reprimanded by [Root.GetTitledFirstName];a été réprimandé par [Root.Get_le_TitledFirstName].;wird von [Root.GetTitledFirstName] getadelt;;es reprendido por [Root.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP20392;A letter is sent to [This.GetTitledFirstName], telling [This.GetHerHim] about the helpful noble;Une lettre a été envoyée [This.Get_au_TitledFirstName], évoquant le noble qui a su se montrer si généreux;Ein Brief wird an [This.GetTitledFirstName] geschickt, in dem [This.Getihmihr] über den hilfreichen Adeligen berichtet wird;;Le envían una carta a [This.GetTitledFirstName], en la que le hablan sobre el servicial noble;;;;;;;;;x
EVTOPTC3602;Because it's you who asks, I'll get rid of it;Puisque vous me le demandez, je vais m'en débarrasser;Weil Ihr es seid, werde ich es loswerden ;;Siendo tú el que lo pide, me desharé de eso.;;;;;;;;;x
EVTTOOLTIP3122;is inspired by the diligence of [Root.GetTitledFirstName];trouve fantastique le zèle [Root.Get_du_TitledFirstName].;ist von [Root.GetTitledFirstName]s Gewissenhaftigkeit begeistert;;se inspira por la diligencia de [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC38299;I am not happy with the way things are. I have lost the §YContent§! trait.;La situation ne me convient guère, je ne suis plus dans un état de contentement.;Ich bin nicht glücklich, wie die Dinge sind. Ich habe die Tugend der Genügsamkeit verloren.;;No estoy feliz con el rumbo de las cosas. He perdido el rasgo de Satisfecho;;;;;;;;;x
EVTDESC105000;It is a dire decision, to ask the Chief Qadi to grant me divorce from my husband [Root.Spouse.GetTitledFirstName]. I must be certain this is what I want before I make this decision...;Demander au Cadi l'autorisation de divorcer de mon mari, [Root.Spouse.Get_le_TitledFirstName], est une décision très difficile à prendre. Je dois être sûre que c'est bien ce que je veux...;Es ist eine schreckliche Entscheidung, den Ober-Kadi um eine Scheidung von meinem Ehemann [Root.Spouse.GetTitledFirstName] zu bitten. Ich muss sicher sein, dass es wirklich das ist, was ich möchte, bevor ich meine Entscheidung treffe...;;Pedirle al Cadí jefe que me conceda el divorcio de mi esposo [Root.Spouse.GetTitledFirstName] es una decisión extrema. Debo estar segura de que eso es lo que quiera antes de tomar la decisión...;;;;;;;;;x
EVTOPTA105000;I have decided!;J'ai pris ma décision !;Ich habe entschieden!;;¡Ya me he decidido!;;;;;;;;;x
EVTTOOLTIP105001;[Root.GetTitledFirstName] asks the Chief Qadi [This.GetTitledFirstName] for a divorce;[Root.Get_Le_TitledFirstName] demande au Cadi, [This.Get_le_TitledFirstName], de prononcer son divorce;[Root.GetTitledFirstName] bat den Ober-Kadi [This.GetTitledFirstName] um eine Scheidung;;[Root.GetTitledFirstName] solicita al Cadí jefe, [This.GetTitledFirstName], el divorcio;;;;;;;;;x
EVTOPTB105000;I cannot make this decision now...;Il m'est impossible de prendre une décision, pour le moment...;Ich kann diese Entscheidung gerade nicht treffen...;;No puedo tomar la decisión en estos instantes...;;;;;;;;;x
EVTDESC105001;[From.GetTitledFirstName] came to me to ask to be granted a divorce from her husband [From.Spouse.GetTitledFirstName]. I reminded [From.GetTitledFirstName] about the iddah period, the month she would have to wait before the divorce came through, and asked if her husband [From.Spouse.GetTitledFirstName] would demand compensation and the return of the mahr, the wedding gift her husband gave her when they married.;[From.Get_Le_TitledFirstName] est venue me voir pour que je lui accorde le divorce de son époux, [From.Spouse.Get_le_TitledFirstName]. Je lui ai rappelé qu'elle devait respecter la période de Iddah, un délai règlementaire d'un mois, et lui ai demandé si son mari, [From.Spouse.Get_le_TitledFirstName], pensait demander une compensation financière ainsi que la récupération du Mahr, le cadeau que fait l'époux à sa femme au moment du mariage.;[From.GetTitledFirstName] kam zu mir und bat mich, einer Scheidung von ihrem Ehemann [From.Spouse.GetTitledFirstName] zuzustimmen. Ich erinnerte [From.GetTitledFirstName] an die Iddah-Zeit, den Monat, den sie warten müsse, bevor eine Scheidung rechtens sein würde, und fragte, ob ihr Ehemann [From.Spouse.GetTitledFirstName] eine Entschädigung und die Herausgabe des Mahr, dem Hochzeitsgeschenk, das ihr Ehemann ihr zur Hochzeit geschenkt hatte, verlangen könne.;;[From.GetTitledFirstName] se acercó a mí para solicitarme que le concediera el divorcio de su marido, [From.Spouse.GetTitledFirstName] Le recordé a [From.GetTitledFirstName] sobre el período de iddah, el mes que ella tendría que esperar antes de que se consume el divorcio, y le pregunté si su esposo, [From.Spouse.GetTitledFirstName], le pedirá una compensación y la restitución del mahr, el presente de bodas que su esposo le regaló cuando se casaron. ;;;;;;;;;x
EVTOPTA105001;If you have no regrets after a month, you may be divorced;Si vous n'avez aucun regret au bout d'un mois, alors vous pourrez divorcer;Solltet Ihr es nach einem Monat nicht bedauern, könnt Ihr Euch scheiden lassen ;;Si no te arrepientes, después de un mes te podrás divorciar;;;;;;;;;x
EVTTOOLTIP105002;[Root.GetTitledFirstName] grants [This.GetTitledFirstName] her desired divorce;[Root.Get_Le_TitledFirstName] a accordé [This.Get_au_TitledFirstName] son divorce;[Root.GetTitledFirstName] gewährt [This.GetTitledFirstName] ihren Scheidungswunsch;;[Root.GetTitledFirstName] le concede a [This.GetTitledFirstName] su tan anhelado divorcio;;;;;;;;;x
EVTOPTB105001;No, I cannot justify granting you a divorce;Non, je ne peux pas vous autoriser à divorcer;Nein, ich kann keine Scheidung gewähren;;No, no hay justificación para concederte un divorcio;;;;;;;;;x
EVTTOOLTIP105003;[Root.GetTitledFirstName] denies [This.GetTitledFirstName] the divorce;[Root.Get_Le_TitledFirstName] refuse [This.Get_au_TitledFirstName] sa demande de divorce;[Root.GetTitledFirstName] verweigert [This.GetTitledFirstName] die Scheidung;;[Root.GetTitledFirstName] niega el divorcio a [This.GetTitledFirstName];;;;;;;;;x
EVTDESC105002;The Chief Qadi [From.GetTitledFirstName] asked me what if my husband [Root.Spouse.GetTitledFirstName] demanded compensation and the return of my mahr, the gift he gave me at the wedding and told me what would happen to any child of our union. [From.GetSheHeCap] also told me I must wait a month, the iddah period, before I could be divorced or, if I was pregnant, until the child was born.;[From.GetLeLaCap] Cadi, [From.Get_le_TitledFirstName], m'a demandé ce que je comptais faire si mon époux, [Root.Spouse.Get_le_TitledFirstName], exigeait une compensation et la récupération du mahr, le cadeau qu'il m'avait fait au moment de nos fiançailles, et ce qu'il adviendrait des enfants nés de notre union. De plus, le divorce ne pourra être prononcé que dans un mois, au terme de la période d'Iddah, ou, si je suis enceinte, après la naissance de l'enfant.;Der Ober-Kadi [From.GetTitledFirstName] fragte mich, was wäre, wenn mein Mann [Root.Spouse.GetTitledFirstName] eine Entschädigung und die Rückgabe meines Mahr, dem Geschenk, das er mir zu unserer Hochzeit überreichte, verlangte, und erklärte mir, was mit den Kindern unserer Verbindung geschehen werde. [From.GetSheHeCap] sagte mir auch, dass ich einen Monat warten müsse, die Iddah-Zeit, bevor ich mich scheiden lassen könne oder, sollte ich schwanger sein, bis das Kind geboren sei.;;El Cadí jefe, [From.GetTitledFirstName], me preguntó si mi esposo, [Root.Spouse.GetTitledFirstName], me pidió compensación y la restitución del mahr, el regalo que me dio en la boda y me dijo lo que pasaría con cualquier hijo de nuestra unión. También me dijo que tenía que esperar un mes, el período de iddah, antes de poderme divorciar, o, si estaba embarazada, hasta que el niño naciera.;;;;;;;;;x
EVTOPTA105002;A month I must wait, then;Je patienterai un mois, alors;Ich muss einen Monat warten, dann ;;Entonces debo esperar un mes;;;;;;;;;x
EVTOPTB105002;Until this child is born, then;J'attendrai la naissance de notre enfant, alors;Bis das Kind geboren ist, dann ;;Así que hasta que nazca el niño;;;;;;;;;x
EVTOPTC105002;I have changed my mind, I don't want the divorce!;J'ai changé d'avis, je ne souhaite plus divorcer !;Ich habe meine Meinung geändert - ich möchte keine Scheidung! ;;He cambiado de opinión, ¡no quiero el divorcio!;;;;;;;;;x
EVTDESC105003;The Chief Qadi [From.GetTitledFirstName] did not grant me a divorce and told me that from what I told [From.GetHerHim] [From.GetSheHe] saw no reason to grant me a divorce from [Root.Spouse.GetTitledFirstName].;[From.GetLeLaCap] Cadi, [From.Get_le_TitledFirstName], a refusé ma demande de divorce car d'après [From.GetLuiElle], aucun de mes arguments ne justifie de mettre un terme à mon union avec [Root.Spouse.Get_le_TitledFirstName].;Der Ober-Kadi [From.GetTitledFirstName] gewährte mir keine Scheidung und sagte mir, dass [From.GetSheHe] von dem, was ich [From.Getihmihr] erzählt hätte, keinen Grund für eine Scheidung von [Root.Spouse.GetTitledFirstName] erkennen könne.;;El Cadí jefe, [From.GetTitledFirstName], no me concedió el divorcio y me dijo que en lo que le dije no veía ninguna razón para divorciarme de [Root.Spouse.GetTitledFirstName].;;;;;;;;;x
EVTOPTA105003;I must accept this marriage then;Dans ce cas, je dois accepter mon mariage;Ich muss diese Ehe also akzeptieren;;Entonces debo aceptar el matrimonio;;;;;;;;;x
EVTDESC105004;The iddah period has gone and if I am truly certain I want a divorce from [Root.Spouse.GetTitledFirstName] I will have it.;La période d'Iddah est terminée et si je suis toujours décidée à divorcer [Root.Spouse.Get_du_TitledFirstName], alors ma demande sera accordée.;Die Iddah-Zeit ist vorüber und ich bin mir wirklich sicher, dass ich eine Scheidung von [Root.Spouse.GetTitledFirstName] möchte und diese auch haben werde. ;;El período de iddah ha terminado y estoy totalmente segura de que quiero divorciarme de [Root.Spouse.GetTitledFirstName], y así lo haré.;;;;;;;;;x
EVTOPTA105004;Yes! I am no longer married to [Root.Spouse.GetTitledFirstName]!;Hourra ! Mon mariage avec [Root.Spouse.Get_le_TitledFirstName] est officiellement terminé !;Ja! Ich bin nicht länger mit [Root.Spouse.GetTitledFirstName] verheiratet!;;¡Sí! ¡Ya no estoy casada con [Root.Spouse.GetTitledFirstName]!;;;;;;;;;x
EVTOPTB105004;During the iddah period I have changed my mind, I don't want a divorce;J'ai changé d'avis pendant la période d'Iddah, je ne souhaite plus divorcer;Während der Iddah-Zeit habe ich meine Meinung geändert und möchte nun doch keine Scheidung ;;Durante el período de iddah he cambiado de opinión, no quiero el divorcio;;;;;;;;;x
EVTDESC105005;My wife [Root.Spouse.GetTitledFirstName] has gone to Chief Qadi [From.GetTitledFirstName] and asked for a divorce! If she still wants it after the iddah period, a month, then our marriage will be no more...;Ma femme, [Root.Spouse.Get_le_TitledFirstName], est allée voir le Cadi, [From.Get_le_TitledFirstName], pour lui demander de prononcer notre divorce ! Si elle ne change pas d'avis au terme de sa période d'Iddah, c'est-à-dire un mois, alors notre mariage sera de l'histoire ancienne...;Meine Frau [Root.Spouse.GetTitledFirstName] ist zum Ober-Kadi [From.GetTitledFirstName] und bat ihn um eine Scheidung! Sollte sie diese auch nach der Iddah-Zeit, einem Monat, noch verlangen, wird unsere Ehe nicht mehr sein... ;;Mi esposa [Root.Spouse.GetTitledFirstName] ha ido al Cadí jefe, [From.GetTitledFirstName], y ha solicitado el divorcio si continúa queriendol después del período de iddah, es decir, un mes, entonces nuestro matrimonio habrá finalizado...;;;;;;;;;x
